"product_id","name","category","price","original_price","discount_percent","rating_count","sold","image","size"
"2132995525","Quần đũi nam dài ống suông TOPMEN vải mềm thoáng mát dáng slimfit","Quần ống suông nam","74100","98800","25","804","2700","https://img.lazcdn.com/g/p/385b7f94b5051eea7ab86a46bd3be642.jpg_400x400q75.jpg","m|s"
"3112439558","Quần âu ống suông nửa cạp chun SUN màu BE form suông rộng nam nữ, chất vải mềm mịn, thoáng mát","Quần ống suông nam","125766","169954","26","22","102","https://img.lazcdn.com/g/p/60c4094e005a3224326da29213abc4fb.png_400x400q75.png","xl|m"
"1571681695","[HCM]Quần Dài Kaki Nam Trung Niên Chất Dày Form Rộng Ống Suông Dành Cho Công Sở Thanh Lịch SUNMEN Size Từ 28 - 40 ,Phù hợp mặc đi chơi,đi làm","Quần ống suông nam","125130","169095","26","692","2100","https://img.lazcdn.com/g/p/6ac029de4c428dff7736610233d94c7f.jpg_400x400q75.jpg","m|xl|s"
"2665002355","Quần jean nam ống rộng lưng thun co giãn mặc thoải mái thời trang cao cấp","Quần ống suông nam","122000","225926","46","278","863","https://img.lazcdn.com/g/p/76cf5c07a361c302b67264b61787665d.jpg_400x400q75.jpg","m|s|xl"
"2095196717","Quần Jean Xám Ống Suông Rộng Unisex Nam Nữ","Quần ống suông nam","175000","282258","38","50","176","https://img.lazcdn.com/g/p/3c8222cca98c7880beda9aee6835c8d1.jpg_400x400q75.jpg","m|s"
"2310078633","QUẦN JEAN ỐNG RỘNG NAM NỮ UNIEX WASH 3 MÀU HÀNG CAO CẤP NHẬT BẢN PHONG CÁCH SANG CHẢNH - TOKYO FASHION","Quần ống suông nam","122000","221818","45","29","117","https://img.lazcdn.com/g/p/9c10a39146610cda7fb39112a8c4006c.jpg_400x400q75.jpg","xl|s|m"
"2498790594","quần suông ống rộng jean thêu chữ 3 màu mới nhất 2025","Quần ống suông nam","163350","165000","1","50","215","https://img.lazcdn.com/g/p/590783883009a9283fb7926d486ed55b.jpg_400x400q75.jpg","xl|m|s"
"2169692473","Quần baggy nam nữ Unisex ống rộng suông kaki - Kiểu quần Kaki Nam Nữ Ống Suông Basic Unisex Phong cach hot hit - Dubai Fashion","Quần ống suông nam","103000","139189","26","61","220","https://img.lazcdn.com/g/p/003a398af1e1bb132f8d09b0ef4e449b.jpg_400x400q75.jpg","xl|s|m"
"2769204389","MOLAN quần nam-quần dài đen cho nam- mùa thu và mùa đông nhung quần giữ ấm rộng","Quần ống suông nam","96000","204255","53","562","1900","https://img.lazcdn.com/g/p/81d1d467462d7cd7776a47c8fcd371b6.jpg_400x400q75.jpg","xl|m|s"
"2712687980","Quần Nỉ Thể Thao Nam Nữ Dài Trơn Basic Ống Suông Rộng Thun Nỉ ,Thoáng Mát,Bền Đẹp","Quần ống suông nam","61380","99000","38","38","142","https://img.lazcdn.com/g/p/ac82451cbb34af5cbcb03fa46d07310d.jpg_400x400q75.jpg","xl|s|m"
"2265037236","MOLAN Quần vải đen nam Quần nam mới, quần thời trang đơn giản, quần Harlan EVERYDAY xu hướng mùa hè, kiểu rộng phổ biến của giới trẻ","Quần ống suông nam","81000","176087","54","1906","3300","https://img.lazcdn.com/g/p/9218b9ebf6e56612a444a55e5afb2cd7.jpg_400x400q75.jpg","s|m|xl"
"2236316428","Quần tây nam trυng niên cao cấp vải đẹp không nhăn ống rộng form ống đứng, quần tây big size, quần tây xuất khẩu Akira","Quần ống suông nam","89816","199591","55","403","1200","https://img.lazcdn.com/g/p/98f51aa958c4df4ee0c4fdf6bfc5341a.jpg_400x400q75.jpg","xl|m"
"1539562481","QUẦN BAGGY ỐNG SUÔNG RỘNG JEAN NAM CHẤT BÒ XANH LƯNG THUN CẠP CHUN GẤU TÚM SÀNH ĐIỆU DB-57 CAO CẤP CO GIÃN NHẸ 2023 - DUBAI FASHION","Quần ống suông nam","113000","201786","44","310","1200","https://img.lazcdn.com/g/p/fc48cc18caaffcf4acf03b510bcbabf9.jpg_400x400q75.jpg","m|xl|s"
"2399794515","MOLAN Quần nam suông ống rộngQuần Lụa băng nhẹ thoáng khí cho công sở-Quần nam quần thụng giản dị","Quần ống suông nam","96000","208696","54","884","1700","https://img.lazcdn.com/g/p/220e95d7747db69cbcfbb0abb2998759.jpg_400x400q75.jpg","s|m|xl"
"2935243977","VUNC | Quần nam Quần Linen vải lanh mỏng thoáng khí quần quần bình thường ỐNg RộNg","Quần ống suông nam","172000","344000","50","18","91","https://img.lazcdn.com/g/p/644ea3aca108cb1121e6180f68294b0f.jpg_400x400q75.jpg","xl|m|s"
"2230405978","Quần nỉ nam, Quần nỉ bông nam mặc nhà ống bo và ống suông vải nỉ bồng dày dặn siêu ấm","Quần ống suông nam","54150","98455","45","247","893","https://img.lazcdn.com/g/p/ce1190e6a533f3c0b2e4dbbf87ccfdc5.jpg_400x400q75.jpg","m|s|xl"
"2331070567","Jeep Spirit 1941 estd quần ống rộng nhiều túi Quần túi hộp cỡ lỡn ống suông giản dị Quần Nam ngoài trời thường ngày vừa rộng quần thể thao","Quần ống suông nam","222165","482967","54","178","230","https://img.lazcdn.com/g/p/418727d58cdfe0ffbad8418185d135c2.jpg_400x400q75.jpg","s|xl|m"
"2898188292","quần baggy jean nam nữ cạp cao ống suông đẹp, chất vải dày dặn ống đứng tôn dáng hàng chuẩn shop giá tốt","Quần ống suông nam","103000","180702","43","17","64","https://img.lazcdn.com/g/p/b67e34a5384861a7d339a8ffd12b5047.jpg_400x400q75.jpg","m|xl|s"
"3029600466","QUẦN JEANS NAM NỮ UNISEX CHẤT BÒ ỐNG RỘNG SUÔNG VẢI MIẾNG XỎ DÂY CAO CẤP HOT TREND - TOKYO FASHION","Quần ống suông nam","132000","200000","34","15","35","https://img.lazcdn.com/g/p/3843dd543482040ec762b7700a7e5cc7.jpg_400x400q75.jpg","s|xl|m"
"3293190773","【】 M-5XL quần ống đứng chữ cái đơn giản phiên bản Hàn Quốc cho nam hợp thời trang và dáng rộng ngoại cỡ quần ống đứng nhung kẻ thể thao cho nam","Quần ống suông nam","121000","201667","40","3","5","https://img.lazcdn.com/g/p/5ccfe99441d4584eb3ea7bb304fdacf6.jpg_400x400q75.jpg","m|xl|s"
"2237752421","Quần jean Nam Quần Bò Nam Cotton Ống Suông Vải Dày Dặn Form Chuẩn Không Phai Màu Cao Cấp","Quần ống suông nam","110200","256279","57","722","2200","https://img.lazcdn.com/g/p/3155709012daf005299359ec6a1dfd62.jpg_400x400q75.jpg","s|xl"
"2589309024","Quần kaki nam trung niên đẹp cao cấp ống suông vải dày form chuẩn","Quần ống suông nam","114536","229072","50","40","111","https://img.lazcdn.com/g/p/d3d48aca49380ef1cef0f3bf447dd411.jpg_400x400q75.jpg","xl|s|m"
"2518058212","Quần Kaki Túi Hộp - JG4 Quần Kaki Túi Hộp Cao Cấp Ống Suông, Quần Dài Nam Kaki Túi Hộp MQ LUXURY","Quần ống suông nam","119999","299998","60","61","149","https://img.lazcdn.com/g/p/b1b4de2270c8c56752be0778d83632b8.jpg_400x400q75.jpg","xl|s|m"
"2664875315","Quần Jean Basic Thun ống suông phong cách UNISEX form rộng nam nữ - quần jean cá tính, thời trang dễ phối đồ GIDI","Quần ống suông nam","126000","242308","48","66","221","https://img.lazcdn.com/g/p/3ab98496f0f232ce43eba63482bc0c45.jpg_400x400q75.jpg","s|m|xl"
"2410009504","Quần đũi nam dài ống suông TOPMEN vải mềm thoáng mát dáng slimfit","Quần ống suông nam","75000","98684","24","86","395","https://img.lazcdn.com/g/p/c46d4a178fb2cb75ed8c04dbf92ebf7f.jpg_400x400q75.jpg","xl|s"
"2629980474","Hanlu Quần Quần thẳng nam giản dị quần Quần ống đứng mỏng Lụa băng khô nhanh","Quần ống suông nam","97000","202083","52","93","53","https://img.lazcdn.com/g/p/e9087ee536ee0aa0c20cd0cf8f11bae4.jpg_400x400q75.jpg","s|xl|m"
"3004131240","Quần dài Kaki nam ống suông màu kem ghi","Quần ống suông nam","131428","345863","62","3","8","https://img.lazcdn.com/g/ff/kf/S7946331abd724b808f31c2ade123ed2fh.jpg_400x400q75.jpg","s|xl|m"
"3125024003","Quần baggy jean nam nữ unisex ống suông rộng cao cấp đẹp, chất jean dày mềm mại đứng form tôn dáng","Quần ống suông nam","127710","129000","1","0","8","https://img.lazcdn.com/g/p/b102710369146da35655e978dd7133ee.jpg_400x400q75.jpg","s|m"
"2563212984","Quần jean nam baggy CẠP CHUN BẢN TO ống rộng ATRASTINO,Quần Bò Nam chun CẠP CAO phom Suông Chỉnh Eo Chất Bò cao cấp 2023","Quần ống suông nam","189000","320339","41","134","471","https://img.lazcdn.com/g/p/9cb768f44ad49f08b3d51d62809be801.jpg_400x400q75.jpg","s|xl|m"
"2268318011","LIVE GREAT quần tây nam dài đen quần ống rộng quần quần nam Quần nam mới, quần thời trang đơn giản, quần Harlan EVERYDAY xu hướng mùa hè, kiểu rộng phổ biến của giới trẻ quần nam","Quần ống suông nam","69000","125455","45","1254","2300","https://img.lazcdn.com/g/p/f72898340d96cb47c4eb12a4efb5f8f5.jpg_400x400q75.jpg","xl|s|m"
"1565597262","Quần Jean Baggy nam xanh sáng nhạt ống xuông rộng TR03 style hàn quốc mới","Quần ống suông nam","159000","198750","20","247","1000","https://img.lazcdn.com/g/p/33d6149e2c59ad055e1d4833d1b7cbd7.jpg_400x400q75.jpg","m|xl"
"2352898154","QUẦN JEAN ỐNG RỘNG NAM NỮ UNIEX BỤI BẶM ĐƯỜNG PHỐ PHONG CÁCH HÀN QUỐC HOT TREND 2023 - TOKYO FASHION","Quần ống suông nam","122000","221818","45","62","245","https://img.lazcdn.com/g/p/563e9615bac302456f13636172a2ec6d.jpg_400x400q75.jpg","s|xl|m"
"3157812313","STAR FRUIT Quần nam mùa hè mới nhanh khô quần thường ngày dáng suông đơn giản dễ phối rộng","Quần ống suông nam","50000","87719","43","77","80","https://img.lazcdn.com/g/p/58238622103dc7583188c7dafa2d9b03.png_400x400q75.png","xl|s|m"
"3124952554","Quần Jean Nam Baggy Unisex Xám Wash Trơn, Form Suông Ống Rộng, Vải Jean Dày Mềm Mại Dễ Phối.","Quần ống suông nam","136220","139000","2","2","11","https://img.lazcdn.com/g/p/e3b54f3e20251ebf1aa6f9a07e941526.jpg_400x400q75.jpg","xl|s"
"1732034337","Quần jogger thể thao nam ống xuông có big size đến 90kg","Quần ống suông nam","77000","124194","38","1614","8000","https://img.lazcdn.com/g/p/17ac8378c78eee463f51333e10b92db5.jpg_400x400q75.jpg","m|xl|s"
"3065460132","QUẦN NAM DÁNG SUÔNG unisex ’nam nữ’ PN.STORE 1993 Nhung","Quần ống suông nam","99000","190385","48","1","13","https://img.lazcdn.com/g/p/fa41e11e203bc2b38a59b48fd9d2accd.jpg_400x400q75.jpg","m|xl|s"
"2096887619","QUẦN THỂ THAO NAM NỮ ỐNG XUÔNG","Quần ống suông nam","70100","166905","58","193","660","https://img.lazcdn.com/g/ff/kf/S06cbb4816f4040e6957cd07c424cb96fq.jpg_400x400q75.jpg","s|xl"
"1436948315","QUẦN JOGGER THỂ THAO NAM NỮ UNISEX ỐNG SUÔNG RỘNG THOÁNG MÁT NUTRENT CHẤT NỈ DÀY DA CÁ HOT TREND 2021 CAO CẤP - TOKYO FASHION","Quần ống suông nam","43000","89583","52","65","350","https://img.lazcdn.com/g/p/dd47e287fc4de66175acf88d80c0a728.jpg_400x400q75.jpg","s|xl|m"
"3049382837","VUNC |Người đàn ông của lỏng giản dị quần ống suông Nhanh chóng-khô quần thoáng khí cho thanh thiếu niên","Quần ống suông nam","108000","216000","50","12","33","https://img.lazcdn.com/g/p/f240cd073f4f25826f1e5b202e630941.png_400x400q75.png","m|s"
"3029700088","QUẦN JEAN ỐNG RỘNG NAM NỮ UNISEX CHẤT BÒ DÀY MIẾNG VẢI VÀ XỎ DÂY CAO CẤP - TOKYO FASHION","Quần ống suông nam","132000","200000","34","4","8","https://img.lazcdn.com/g/p/10521897c8ee33ccf6de1168e74d6937.jpg_400x400q75.jpg","m|xl|s"
"2329269126","Quần Nam, Quần Đũi Dài Nam Ống Suông Dáng Slimfit Dáng Âu","Quần ống suông nam","93100","179038","48","72","185","https://img.lazcdn.com/g/p/94f2e64636baeda57c8d5884a63c81e4.jpg_400x400q75.jpg","xl|s|m"
"1424473527","QUẦN BAGGY JEAN NAM CHẤT BÒ ỐNG RỘNG SUÔNG XANH TRƠN SÀNH ĐIỆU HOT TREND 2021 TK-5678 CAO CẤP - TOKYO FASHION","Quần ống suông nam","103000","180702","43","11","74","https://img.lazcdn.com/g/p/3163abb74ff5f0982b5b1aba3d8e82c3.jpg_400x400q75.jpg","s|xl"
"3029624360","QUẦN JEAN ỐNG RỘNG NAM NỮ UNISEX CHẤT BÒ DÀY MIẾNG VẢI VÀ XỎ DÂY CAO CẤP - TOKYO FASHION","Quần ống suông nam","132000","200000","34","3","8","https://img.lazcdn.com/g/p/219968bc9ec0dbe6fe7b95004a20d7b2.jpg_400x400q75.jpg","m|xl|s"
"2366320868","Jeep Spirit 1941 estd nam giản dị quần ống ống đứng dáng rộng lớn thời trang mùa xuân và mùa thu ngoài trời ống suông phiên bản thời trang","Quần ống suông nam","224206","415196","46","70","62","https://img.lazcdn.com/g/p/368bdaa6aa9fa967c34bfa20764bc2df.jpg_400x400q75.jpg","xl|s"
"2678225398","Quần Jogger 6 Túi,Ống Xuông,Chất Vải Thoáng Mát,Thời Trang Năng Động","Quần ống suông nam","114536","248991","54","33","98","https://img.lazcdn.com/g/p/3a85d3f5c16b36afeffb4cb3c70efa39.jpg_400x400q75.jpg","s|m"
"2139906304","Quần nỉ ống rộng hách dáng Local Brand Menstore, Bản chun to, chất nỉ tăm cao cấp dày dặn đứng form","Quần ống suông nam","125000","201613","38","81","302","https://img.lazcdn.com/g/p/7a65ccb2abf59aefb1813ffddbcfbaa6.jpg_400x400q75.jpg","m|s|xl"
"2664826711","Quần Jean Nam Ống Rộng Dây Rút Cao Cấp, Quần Baggy Nam Ống Suông Rộng","Quần ống suông nam","126000","242308","48","75","194","https://img.lazcdn.com/g/p/258b92e46b65bf97abaac7711f7f907b.jpg_400x400q75.jpg","m|xl|s"
"2586201054","Quần Nỉ Tăm 4 Màu Cao Cấp Dáng Suông Unisex Nam Nữ. PN.Store1993","Quần ống suông nam","119000","188889","37","5","24","https://img.lazcdn.com/g/ff/kf/Sbebca5dfc31941a7abf9d6668a111f56r.jpg_400x400q75.jpg","m|xl"
"2488302602","QUẦN JEAN NAM NỮ CHẤT BÒ UNISEX ỐNG RỘNG RÁCH VÁ KIỂU MỚI - DUBAI FASHION","Quần ống suông nam","122000","221818","45","20","63","https://img.lazcdn.com/g/p/a882a3bfa765449446ccdf9a0878ec91.jpg_400x400q75.jpg","xl|s"
"3036591101","QUẦN JEANS NAM NỮ CHẤT BÒ UNISEX ỐNG SUÔNG RỘNG ĐEN CHỈ NỔI - DUBAI FASHION","Quần ống suông nam","103000","201961","49","6","14","https://img.lazcdn.com/g/p/b0289545f184a1d23c92bba95843bf6c.jpg_400x400q75.jpg","m|s|xl"
"2501415291","Quần nỉ nam CAMAVINGA, Quần nỉ bông nam mặc nhà ống bo và ống suông vải nỉ bồng dày dặn siêu ấm","Quần ống suông nam","57330","65148","12","50","152","https://img.lazcdn.com/g/p/924bfea0ee156d4a498db8238b7be307.jpg_400x400q75.jpg","m|s|xl"
"1961329179","QUẦN BAGGY JEAN NAM CHẤT BÒ XANH NASA ỐNG SUÔNG RỘNG HÀN QUỐC PHONG CÁCH SANG CHẢNH VIP HOT TREND MỚI 2023 - DUBAI FASHION","Quần ống suông nam","109000","201852","46","41","142","https://img.lazcdn.com/g/p/594b6106d7b0600ab2a8acb4b53bed0b.jpg_400x400q75.jpg","m|s|xl"
"2490887829","Quần nỉ nam CAMAVINGA, Quần nỉ bông nam mặc nhà ống bo và ống suông vải nỉ bồng dày dặn siêu ấm","Quần ống suông nam","63050","75060","16","259","857","https://img.lazcdn.com/g/p/924bfea0ee156d4a498db8238b7be307.jpg_400x400q75.jpg","xl|s|m"
"2395100157","quấn suông ống rộng 4 màu rách phong cách hàn quốc","Quần ống suông nam","159000","159000","0","71","237","https://img.lazcdn.com/g/p/90e848d817f754e6dc1fb0bd538d108d.jpg_400x400q75.jpg","xl|s|m"
"3193653804","Quần Kaki Nam Nữ Ống Rộng 6 nút Sườn Phong Cách Hàn Quốc, jogger form rộng bigsize 40-75kg UNISEX","Quần ống suông nam","85000","130769","35","14","46","https://img.lazcdn.com/g/p/014476ea1375652cad5ada5f050b18c3.png_400x400q75.png","xl|s|m"
"2408699250","Quần Gió Thể Thao Nam Dài Ống Suông Chất Liệu Vải Gió Cao Cấp Co Giãn Tốt Không Nhăn Không Bai Xù","Quần ống suông nam","105000","250000","58","118","781","https://img.lazcdn.com/g/p/455d25ea23ab053e450030ecedca1dce.jpg_400x400q75.jpg","s|m|xl"
"1421710503","QUẦN BAGGY JEAN NAM CHẤT BÒ ỐNG RỘNG SUÔNG XANH TRƠN NHẬT BẢN HOT TREND DB-5678 - DUBAI FASHION","Quần ống suông nam","103000","180702","43","54","214","https://img.lazcdn.com/g/p/9817268401df0476185833048be7dab2.jpg_400x400q75.jpg","s|xl"
"2575203048","Quần ống đứng Lụa băng cho nam thường ngày quần ống rộng phong cách Hàn Quốc thể thao","Quần ống suông nam","128479","210621","39","2","18","https://img.lazcdn.com/g/p/dff53c48b632225ffc270c1054c0a2f7.jpg_400x400q75.jpg","xl|s"
"2518006468","Quần Kaki Túi Hộp - JG4 Quần Kaki Túi Hộp Cao Cấp Ống Suông, Quần Dài Nam Kaki Túi Hộp Siêu Chất MQ LUXURY.","Quần ống suông nam","119999","299998","60","85","193","https://img.lazcdn.com/g/p/3af6cb9dd445d4acffa6ebae547bba25.jpg_400x400q75.jpg","s|m|xl"
"2938580833","MOLAN Quần thể thao Nam Thường Ngày quần Quần túi hộp nam chân ống đứng dáng rộng","Quần ống suông nam","114000","242553","53","8","22","https://img.lazcdn.com/g/p/569bf96f69d5e93f0626022d62a3b0f3.jpg_400x400q75.jpg","m|s|xl"
"2313573537","Quần kaki nam trung niên ống suông THÁI KHANG vải cotton dày mềm mặc thoải mái form rộng QUAN04","Quần ống suông nam","157410","321245","51","10","28","https://img.lazcdn.com/g/p/87d9894298c13bb3799fcad10e48dc38.jpg_400x400q75.jpg","m|xl"
"3027053767","Quần nỉ nam CAMAVINGA, Quần nỉ bông nam mặc nhà ống bo và ống suông vải nỉ bồng dày dặn siêu ấm","Quần ống suông nam","58200","78649","26","8","20","https://img.lazcdn.com/g/p/924bfea0ee156d4a498db8238b7be307.jpg_400x400q75.jpg","s|xl|m"
"3163772615","Naimo quần ống rộng đa năng đường phố cao suông rộng ống suông Quần Jean Rách Cổ Điển thường ngày phong cách Mỹ mùa hè","Quần ống suông nam","252926","843087","70","0","6","https://img.lazcdn.com/g/p/fcbf627155250fd7998778d9e8729fa1.jpg_400x400q75.jpg","xl|m|s"
"2677104168","QUẦN BAGGY JEANS ỐNG RỘNG LOA THẮT LƯNG FORM TO UNISEX NAM NỮ PHONG CÁCH RETRO HÀN QUỐC SÀNH ĐIỆU - TOKYO FASHION","Quần ống suông nam","122000","221818","45","5","22","https://img.lazcdn.com/g/p/687c6d30758c86ea4a585654ba63ba30.jpg_400x400q75.jpg","xl|m|s"
"3256326632","Quần Dài Nỉ Ống Rộng Dây Rút Nam Nữ Unisex Form Rộng Basic Dễ Phối Đồ 2 Màu Đen, Xám Size 40-70kg - xuongniTNT","Quần ống suông nam","55000","119565","54","1","5","https://img.lazcdn.com/g/p/05bbb72c78d48ea0d1fe688677b3630a.png_400x400q75.png","xl|m|s"
"2614930026","Quần Đũi Nam Dài Kẻ Sọc Form Suông Dáng Rộng Vận Động Thoải Mái - QD102","Quần ống suông nam","134976","221272","39","14","30","https://img.lazcdn.com/g/p/cedb83c1105b789b5c912934d71cbfcc.jpg_400x400q75.jpg","m|s"
"1947626781","Quần jean ống suông rộng nam baggy đẹp chất jeans bò form rộng co giãn nhẹ phong cách hàn quốc cao cấp đẹp QJ1","Quần ống suông nam","189000","210000","10","982","3600","https://img.lazcdn.com/g/p/c70111ba73dd0e24d732561baa9ce416.jpg_400x400q75.jpg","m|xl"
"3085075449","MOLAN Quần nam thanh thiếu niên ống đứng dáng rộng Quần Nam ngoài trời thường ngày","Quần ống suông nam","97000","202083","52","7","13","https://img.lazcdn.com/g/p/d2cd0dd4d54550c508052de8b334adf0.png_400x400q75.png","m|xl"
"3181740272","Quần Jean Ống Rộng Unisex A3Store – Basic Streetwear 2025","Quần ống suông nam","143550","188882","24","5","25","https://img.lazcdn.com/g/p/b02aa300bab94aa4aa48a6118412122c.jpg_400x400q75.jpg","s|m"
"2340083163","Quần Jean Nam Quần Bò Nam Cotton Ống Suông Không Co Giãn Form Chuẩn Dày Dặn,Mềm Mịn.","Quần ống suông nam","109000","218000","50","879","2500","https://img.lazcdn.com/g/p/70ee770a0b143c5142d37c8c08a8cd6c.jpg_400x400q75.jpg","xl|s"
"1947716121","Quần jean nam dáng form suông rộng KONO quần jeans bò baggy trơn ống rộng nam dễ phối đồ chất dày dặn đẹp QJ2","Quần ống suông nam","189000","210000","10","2049","7900","https://img.lazcdn.com/g/p/a786e4e4b2ac85d864a144f7aca383f8.jpg_400x400q75.jpg","xl|s|m"
"2548183603","Quần thường ngày linh hoạt ống suông chống gió dáng rộng thoải mái thời trang 2024 mùa xuân và mùa thu nam","Quần ống suông nam","90000","169811","47","27","74","https://img.lazcdn.com/g/p/42ac5c7a4825f48434338e8ed0654737.jpg_400x400q75.jpg","m|xl"
"2521869306","Quần Kaki Túi Hộp - JG4 Quần Kaki Túi Hộp Cao Cấp Ống Xuông Siêu Đẹp MQ LUXURY 68","Quần ống suông nam","119999","299998","60","36","101","https://img.lazcdn.com/g/p/a00e11bc624084331dda3b0e35a1d2ae.jpg_400x400q75.jpg","m|xl|s"
"1492856431","Đai Đánh Dấu Quần Thường Ngày Cotton Nguyên Chất Nhiều Túi Mùa Hè, Quần Ống Rộng Cho Nam Trung Niên Dáng Rộng Ngoại Cỡ Thẳng","Quần ống suông nam","162012","289307","44","53","164","https://img.lazcdn.com/g/p/0542bed3b834542a7574d706d54f0bbc.jpg_400x400q75.jpg","xl|s"
"2658382750","QUẦN BÒ JEANS NAM BAGGY ỐNG SUÔNG RỘNG WASH XANH ĐEN DÂY RÚT XỊN SÒ PHONG CÁCH CAO CẤP - TOKYO FASHION","Quần ống suông nam","113000","209259","46","8","36","https://img.lazcdn.com/g/p/df44fabbe04ee22b4428849361847434.jpg_400x400q75.jpg","m|s|xl"
"2616145804","quần suông ống rộng jean màu cúc bấm mới nhất","Quần ống suông nam","175000","175000","0","6","18","https://img.lazcdn.com/g/p/9e5703599002b05f234a9f545ad8b31f.jpg_400x400q75.jpg","m|xl"
"2663560964","Lansboter quần nam quần tây quần jogger thể thao quần thể thao dài pants Quần người đàn ông mùa hè mỏng rộng phong cách vẽ chân Sweatpants phong cách mới cỡ lỡn Quần thể thao đơn giản","Quần ống suông nam","106000","235556","55","108","301","https://img.lazcdn.com/g/p/0b3bd36348821647f9dfec4212b14777.jpg_400x400q75.jpg","xl|s|m"
"1602931439","HCM QUẦN DÀI KAKI SHORT TÚI HỘP TÚI HỘP VUÔNG ỐNG SUÔNG NAM CHẤT VẢI DÀY HÀNG ĐẸP (VNXK) HD04","Quần ống suông nam","246000","482353","49","700","2000","https://img.lazcdn.com/g/p/ed06deccde340fcef18e63c24828dbbf.jpg_400x400q75.jpg","s|m"
"3094115568","Quần Jean Nam Nữ Ống Rộng Cạp Cao Phong Cách Hàn Quốc Form Dáng Suông Dễ Phối - Jean111","Quần ống suông nam","199000","301515","34","0","0","https://img.lazcdn.com/g/p/46470f4f614d59944188f367a6db4746.jpg_400x400q75.jpg","m|xl|s"
"3132188995","Quần Thể Thao Nam Nữ Dài Trơn Basic Thể Dục Ống Suông Vải Thun Unisex","Quần ống suông nam","98010","150785","35","0","8","https://img.lazcdn.com/g/p/3e33b40e8854ecfd14605daa0f682646.jpg_400x400q75.jpg","s|m|xl"
"1107282742","Quần dài jean nam ống suông 4","Quần ống suông nam","102000","109677","7","17","69","https://img.lazcdn.com/g/p/91d98f12646934895703e649a902bf1e.jpg_400x400q75.jpg","s|m|xl"
"2664853407","YIPINYOUYOU丨Quần nam-quần thường ngày mật độ cao sành điệu quần yếm ống suông nhỏ vừa vặn cho nam quần quần mắt cá chân chín PHÚT giặt","Quần ống suông nam","183000","366000","50","13","43","https://img.lazcdn.com/g/p/ca85e6630e8905faf678af341e62e545.jpg_400x400q75.jpg","xl|s"
"2657903051","QUẦN BÒ JEANS NAM BAGGY ỐNG SUÔNG RỘNG WASH XANH ĐEN DÂY RÚT XỊN SÒ HOT TREND 2024 - DUBAI FASHION","Quần ống suông nam","113000","209259","46","27","74","https://img.lazcdn.com/g/p/4e751bdf29f632079f2b49fd4bedd5d0.jpg_400x400q75.jpg","s|m"
"2844360714","QUẦN JEANS NAM ỐNG RỘNG TÚI HỘP PHỐI DÂY DÁNG SUÔNG LƯNG CAO PHONG CÁCH ULZZANG HOT TREND - DUBAI FASHION","Quần ống suông nam","122000","221818","45","9","40","https://img.lazcdn.com/g/p/a276ea515680262b0c4c7212c7d8cb5d.jpg_400x400q75.jpg","xl|s|m"
"2898148415","quần baggy jean nam nữ ống rộng lưng cao,quần jean nam ống suông xanh rách gối kiểu cá tính đẹp giá rẻ","Quần ống suông nam","119000","201695","41","8","21","https://img.lazcdn.com/g/p/40c70859a5c583357af7dcc237c9109a.jpg_400x400q75.jpg","m|xl|s"
"2655582511","Quần jeans ống rộng unisex nam nữ bạc LIGHT SMOKE LOOSE PLEAT phong cách cao cấp mới - Tokyo Fashion","Quần ống suông nam","113000","209259","46","6","15","https://img.lazcdn.com/g/p/de1729844ad3f844e45cba509e54cfb0.jpg_400x400q75.jpg","s|m"
"2830574501","QUẦN JEANS NAM NHIỀU TÚI HỘP MÀU SMOKE BẠC ỐNG RỘNG TÔN CHIỀU CAO TÔN DÁNG HOT TREND 2024 - DUBAI FASHION","Quần ống suông nam","132000","321951","59","12","35","https://img.lazcdn.com/g/p/ad8eac40ce6211fef60d69d31255c5b9.jpg_400x400q75.jpg","m|s"
"2845064245","QUẦN JEANS NAM ỐNG RỘNG TÚI HỘP PHỐI DÂY DÁNG SUÔNG LƯNG CAO PHONG CÁCH ULZZANG SÀNH ĐIÊU - TOKYO FASHION","Quần ống suông nam","141000","220312","36","4","6","https://img.lazcdn.com/g/p/2513a6d715d159bc4b9670223c93cd2a.jpg_400x400q75.jpg","xl|s|m"
"2429034162","Quần thun ống rộng SỌC GÂN vải thun da cá dày dặn form suông unisex thu đông nam nữ SHOP MAYLAN","Quần ống suông nam","122500","266304","54","13","65","https://img.lazcdn.com/g/p/93011ba6d36a043a79e4e193f9509a94.jpg_400x400q75.jpg","xl|s"
"3200634778","Bonnie Cathy Quần Âu Nam Vải Nhung Dáng Suông Ống Đứng Quần Dài Ấm Áp Thể Thao","Quần ống suông nam","106000","168254","37","7","8","https://img.lazcdn.com/g/p/d67f45c38738b4cfd5e32f59e448d8df.png_400x400q75.png","s|m"
"957540237","Quần dài jean nam ống suông 4","Quần ống suông nam","105000","105000","0","2","18","https://img.lazcdn.com/g/p/91d98f12646934895703e649a902bf1e.jpg_400x400q75.jpg","m|xl"
"2095240768","[Hoàn Tiền 15%] Quần Kaki Trắng Ống Suông Rộng Unisex Nam Nữ","Quần ống suông nam","179000","210588","15","5","27","https://img.lazcdn.com/g/p/7bbd19602fbbc90ae3dae875873581cf.jpg_400x400q75.jpg","s|m|xl"
